#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:alignment" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:alignment" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:alignment" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:alignment" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.alignment" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:alignment" name="distribution" x="@BDBirthRate.t:alignment">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="DeathRatePrior.t:alignment" name="distribution" x="@BDDeathRate.t:alignment">
#            <Uniform id="Uniform.101" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:alignment" name="distribution">
#            <parameter id="ucldStdev.c:alignment" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.1" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment" id="treeLikelihood.alignment" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment">
#            <siteModel id="SiteModel.s:alignment" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:alignment" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:alignment" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:alignment">
#                <LogNormal S="@ucldStdev.c:alignment" id="LogNormalDistributionModel.c:alignment" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.2" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="10" id="rateCategories.c:alignment" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:alignment" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	BirthDeath	BDBirthRate	BDDeathRate
0	-7916.109218931678	-7906.581474081216	-9.527744850462279	-7906.581474081216	3.6143155564587808	0.1	0.9756932119134161	0.004817612021413343	0.06821694221231839	-10.347108995583081	1.0	0.5
1000	-5671.389813422859	-5668.35353320512	-3.036280217739922	-5668.35353320512	0.7853515403138815	0.45822872492760025	1.0598113678181758	0.0577749933484288	0.244226081029327	-2.2168071925950854	0.7683196124606924	0.3438003072702907
2000	-5672.28844659951	-5670.165038011319	-2.1234085881914146	-5670.165038011319	0.8140492963585748	0.30158542617064615	1.0035425418896926	0.07944962133653581	0.3293096961021589	-1.9066962215134884	2.0008536402215973	0.4050964948347954
3000	-5673.334464952745	-5671.433369406843	-1.901095545902376	-5671.433369406843	0.7797336301071597	0.25134995594656656	1.025894272427612	0.0706652506067868	0.27064695147442097	-1.89981222866454	0.9976174296674336	0.27144693524642965
4000	-5671.259150130657	-5670.397152268731	-0.8619978619259044	-5670.397152268731	0.7681313946450303	0.19484716106683683	1.1226737457231908	0.03784686368201985	0.19058032601694289	-1.1258983498247135	2.0645788048132827	0.23833651494936858
5000	-5673.962646954425	-5673.346318601238	-0.6163283531872642	-5673.346318601238	0.8902252104834174	0.08378503774523911	1.0268150349657823	0.008322182090565346	0.09111408188182074	-1.559603165758514	1.4128308046927378	0.3550233355912858
6000	-5670.220491273889	-5669.428252960158	-0.7922383137311831	-5669.428252960158	0.8033352287871666	0.1524951893865624	1.0604766735965514	0.026249355499463424	0.16262585224566234	-1.279872810510259	1.8019814911025052	0.3948760548628118
7000	-5670.157947009717	-5669.476455326512	-0.6814916832049414	-5669.476455326512	0.8964566279815226	0.11636980945971775	1.0150692524067289	0.020706418627650373	0.14445138400057184	-1.3881937063153207	1.2001890658797791	0.6887283435611884
8000	-5672.105288374076	-5670.227165027962	-1.8781233461141953	-5670.227165027962	0.773578623263104	0.25663909214576947	1.0747498523066599	0.035740953686080684	0.18645465624521576	-1.8534028639591067	1.6663310554221227	0.7575426909143198
9000	-5672.470056579883	-5671.184846599288	-1.2852099805946489	-5671.184846599288	0.8567689723745624	0.2209622773634269	0.9749662746326588	0.05107094061064833	0.2169371627714754	-1.4228208721796947	1.427484727644214	0.3541770860405879
10000	-5671.3932811259365	-5670.173744460462	-1.2195366654743522	-5670.173744460462	0.8811931279714365	0.19752995926026573	0.9997877584269146	0.03156637228212513	0.18778546177180508	-1.470116402971219	1.5554954159279355	0.4176147622223032
11000	-5673.302559608003	-5672.529596372942	-0.7729632350608229	-5672.529596372942	0.7971420523332938	0.07574893621105629	0.983864539017957	0.004621138021747377	0.06966410442143882	-1.783702623149626	0.8575271009893525	0.41842766906360496
12000	-5672.727630666238	-5670.30905567163	-2.418574994607949	-5670.30905567163	1.050120440070497	0.19170124377372896	0.91042120937443	0.015084337898054292	0.13613760569834213	-2.698207104339065	1.5155032877097807	0.6438575064080101
13000	-5674.855122541949	-5672.876266435843	-1.9788561061063195	-5672.876266435843	0.7431845335502163	0.3015988487088803	1.2464758055197294	0.10540002796642456	0.28618777924012356	-1.762088102316007	0.5030326736223141	0.9623216151789685
14000	-5670.755211500798	-5669.026271327723	-1.7289401730747695	-5669.026271327723	0.7464182532301655	0.2628136538437748	1.1174300119610554	0.0933591386693371	0.2802236682274464	-1.6771059260718295	0.43721820764152364	0.7304842301178758
