"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-4853.22176437267,5.19758731132427,0.0000149244855521388,5.78936283405184
"2","GTR","relaxed_log_normal","yule",-4879.9310870362,6.23599824426612,3.75135290363939e-17,12.9378370842655
"3","GTR","strict","birth_death",-4854.28741542969,5.49945876177604,0.00000514153736398303,7.56123803717705
"4","GTR","strict","yule",-4870.4377081988,6.88738859809561,4.97863130371164e-13,10.413549542707
"5","HKY","relaxed_log_normal","birth_death",-4859.59798569858,6.35724394940457,0.000000025394614980204,6.40031832142487
"6","HKY","relaxed_log_normal","yule",-4857.05231846314,5.55289202973436,0.000000323825366540634,6.314805973157
"7","HKY","strict","birth_death",-4855.74479552678,5.29163118024207,0.0000011971838842486,9.90651544427745
"8","HKY","strict","yule",-4863.05355848204,6.61246562736865,0.000000000801688107161409,8.62764992379008
"9","JC69","relaxed_log_normal","birth_death",-4843.23309624442,4.65518508593933,0.325029529787681,7.28325950534353
"10","JC69","relaxed_log_normal","yule",-4843.60171540747,3.98411169338875,0.224819279228145,7.65334946832092
"11","JC69","strict","birth_death",-4849.74650116394,5.36972261473702,0.000482155366160365,7.47873916189163
"12","TN93","relaxed_log_normal","birth_death",-4853.76650338733,6.22694030955212,0.00000865609913816987,7.47225491134647
"13","TN93","relaxed_log_normal","yule",-4842.90948946405,3.65819401320524,0.449224525457053,8.95270654994201
"14","TN93","strict","birth_death",-4849.89846590054,5.00155900230966,0.000414180414180156,5.52106007393805
"15","TN93","strict","yule",-4858.73122460426,6.16307400940078,0.000000060418674475179,12.0741176093742
