"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-5699.18898916277,6.00613930176439,0.000157216168279494,7.08742779680453
"2","GTR","relaxed_log_normal","yule",-5707.93419866986,6.43915221240017,0.0000000250323126987034,9.49142714010008
"3","GTR","strict","birth_death",-5712.47012163855,7.4911767905931,0.000000000268271575417198,11.5998016578379
"4","GTR","strict","yule",-5719.57254701695,6.73784421527459,2.20815985332836e-13,5.97364814434732
"5","HKY","relaxed_log_normal","birth_death",-5695.9050494063,4.08383810154475,0.00419463448009086,8.27590520877944
"6","HKY","relaxed_log_normal","yule",-5695.02779917287,4.23423373196717,0.0100850732765502,11.0443407750254
"7","HKY","strict","birth_death",-5701.57405868652,4.70696564941498,0.0000144768699888568,6.82507173814223
"8","HKY","strict","yule",-5703.82272280566,5.67576265702154,0.00000152789058799674,8.45824202365667
"9","JC69","relaxed_log_normal","birth_death",-5690.59909136876,4.2708106644988,0.845361411114397,6.86106739948472
"10","JC69","relaxed_log_normal","yule",-5692.46476485393,4.54436969677292,0.130855119899032,5.39351993551233
"11","JC69","strict","birth_death",-5695.12798081557,4.53986361727304,0.00912369426128575,7.91339780772711
"12","TN93","relaxed_log_normal","birth_death",-5698.92743590469,4.35752672152711,0.000204215331646886,9.02976067748681
"13","TN93","relaxed_log_normal","yule",-5703.41700767844,5.19575236914696,0.00000229240895639524,8.90145677149257
"14","TN93","strict","birth_death",-5705.40820614126,5.16623459286627,0.00000031298649005618,7.25701099860956
"15","TN93","strict","yule",-5715.58645218778,6.64049379527015,1.1889661717687e-11,7.77849286747429
