Sample	posterior	ESS(posterior)	likelihood	prior
0	-8119.7950531766755	N	-8112.268805394643	-7.52624778203285
1000	-5834.196913637299	2.0	-5834.055447241916	-0.14146639538326133
2000	-5833.855066846383	3.0	-5833.126149223088	-0.7289176232955996
3000	-5833.912292397592	4.0	-5834.301119738829	0.3888273412370946
4000	-5832.842134483454	5.0	-5832.323541372794	-0.5185931106601378
5000	-5835.547849922647	6.0	-5834.820214341154	-0.7276355814934916
6000	-5836.112591480309	7.0	-5835.11946259966	-0.9931288806483682
7000	-5836.147384782946	8.0	-5835.0232272997455	-1.1241574832001047
8000	-5838.254992426901	9.0	-5836.620851077504	-1.6341413493966126
9000	-5833.838960049022	4.7	-5832.577406870916	-1.2615531781053977
10000	-5838.123829869852	4.8	-5837.248126066137	-0.875703803714289
11000	-5839.498998346135	4.9	-5835.451787481424	-4.047210864711094
12000	-5835.247156634024	5.7	-5832.560627702511	-2.686528931513055
13000	-5834.50396332937	7.0	-5833.877741481786	-0.6262218475843626
14000	-5836.738751049063	6.7	-5835.352761938753	-1.3859891103096404
15000	-5834.033509712692	8.2	-5833.017487742925	-1.016021969766149
16000	-5835.782725268479	8.9	-5834.11684549631	-1.6658797721690888
17000	-5834.647573485885	9.1	-5834.126514862233	-0.5210586236515131
18000	-5835.641301536877	9.7	-5834.7894617623815	-0.8518397744955619
19000	-5837.030519755372	14.7	-5835.78831574466	-1.2422040107112933
20000	-5837.854218967899	14.6	-5833.235643392022	-4.61857557587655
21000	-5835.251790253555	16.2	-5833.619377868055	-1.632412385499613
22000	-5834.197950763787	18.3	-5832.253118439412	-1.9448323243748744
23000	-5835.1953910459415	18.6	-5834.437194477666	-0.7581965682754925
24000	-5835.708957940138	19.5	-5834.403124072085	-1.305833868052713
25000	-5833.625328994298	19.8	-5831.923397466687	-1.7019315276113014
26000	-5833.4337611964565	16.7	-5832.2779477414515	-1.1558134550049344
27000	-5832.460683838627	14.0	-5832.8337654593215	0.37308162069466344
28000	-5832.5576512619555	11.8	-5832.633669450463	0.07601818850664843
29000	-5835.452417409768	12.6	-5835.124879187211	-0.32753822255652376
30000	-5833.6895662599745	11.5	-5831.71809699636	-1.971469263614574
31000	-5833.1293870099225	9.9	-5829.984322232996	-3.145064776926389
32000	-5836.572666906873	12.0	-5835.7203218310315	-0.8523450758413004
33000	-5833.799969040608	11.3	-5832.858255938885	-0.9417131017229594
34000	-5835.102630067306	11.6	-5834.235147079116	-0.8674829881896094
35000	-5834.1304487789785	11.7	-5833.600703495615	-0.5297452833638416
36000	-5834.60873634468	11.8	-5834.426290746234	-0.18244559844569563
37000	-5834.850449554177	12.1	-5835.119025563359	0.2685760091814715
38000	-5832.266935523223	12.5	-5832.410729330569	0.14379380734581027
39000	-5833.398715718526	11.6	-5832.79199988736	-0.6067158311650265
40000	-5835.732909189884	12.3	-5834.216582660236	-1.5163265296474258
41000	-5832.246958135446	12.0	-5830.922536889403	-1.3244212460427667
42000	-5833.648476677695	11.8	-5833.642845073517	-0.005631604178327976
43000	-5832.354600931884	7.5	-5833.070497385475	0.7158964535907493
44000	-5835.4153480129435	7.9	-5834.477779089069	-0.9375689238738607
45000	-5837.287978181811	13.8	-5834.080214897081	-3.2077632847302446
46000	-5834.002443021471	13.9	-5831.936827456748	-2.065615564723103
47000	-5833.942590381024	14.0	-5832.431355466942	-1.511234914083023
48000	-5830.568128940739	9.3	-5832.418228789848	1.8500998491092133
49000	-5831.418127823337	7.8	-5833.415818554625	1.9976907312874324
50000	-5833.606749982534	7.7	-5833.82382511423	0.21707513169662151
51000	-5836.670739280237	8.7	-5835.287403676565	-1.383335603672193
52000	-5833.94133055963	8.6	-5832.09687405923	-1.8444565003997924
53000	-5833.029918864848	8.5	-5833.29739379364	0.2674749287922258
54000	-5836.837644015595	9.5	-5833.609492436866	-3.228151578728632
55000	-5833.664940521499	9.4	-5834.083312778851	0.4183722573519164
56000	-5833.438465912474	9.5	-5832.19317866823	-1.245287244244187
57000	-5834.196222440128	9.6	-5833.5063711935445	-0.6898512465832518
58000	-5835.216914687887	9.9	-5834.228624770303	-0.988289917583276
59000	-5833.711251004757	10.2	-5833.256356850383	-0.4548941543744749
60000	-5840.670504086882	15.0	-5839.938742614827	-0.7317614720553278
61000	-5832.986679325411	13.9	-5832.360500838443	-0.6261784869683056
62000	-5833.761968139464	14.0	-5833.771917310305	0.009949170840251487
63000	-5832.152634948399	17.3	-5832.383533084266	0.23089813586667463
64000	-5833.766560501939	17.7	-5833.331133604615	-0.4354268973241424
65000	-5833.837001002132	18.0	-5831.791829214936	-2.0451717871952835
66000	-5835.862379695097	18.5	-5834.520827704765	-1.3415519903323412
67000	-5837.2693475722435	19.1	-5834.864916627707	-2.4044309445363474
68000	-5833.084587941311	19.9	-5832.557395422172	-0.5271925191391418
69000	-5832.975587847362	21.7	-5832.088251252775	-0.8873365945868645
70000	-5836.652735310359	22.1	-5835.890496255608	-0.7622390547513471
71000	-5832.538042030111	22.2	-5832.146639792245	-0.3914022378654243
72000	-5834.086325133919	22.5	-5834.181760663683	0.09543552976424574
73000	-5831.745382146502	22.8	-5833.532662361898	1.7872802153947491
74000	-5831.408957453001	23.1	-5832.766377733025	1.3574202800245707
75000	-5832.256354957035	20.6	-5832.068206358798	-0.18814859823623964
76000	-5834.121231278762	20.8	-5832.732214220969	-1.3890170577935894
77000	-5840.197806926232	50.6	-5836.785221362332	-3.412585563900361
78000	-5840.403018675405	46.4	-5836.1514843568875	-4.251534318517417
79000	-5832.558554401511	52.5	-5830.795249440151	-1.7633049613608682
80000	-5836.5593908673245	51.7	-5835.714291385046	-0.8450994822783862
81000	-5834.810125143423	52.4	-5833.532750885445	-1.277374257977185
82000	-5834.66875867343	53.2	-5833.50719020522	-1.1615684682101337
83000	-5834.4535292768405	53.9	-5834.243100895825	-0.21042838101570216
84000	-5834.3008944530775	54.6	-5833.730178671548	-0.5707157815294936
85000	-5833.41288656902	55.2	-5833.733737289135	0.32085072011519555
86000	-5834.8352433038035	56.0	-5833.013773883364	-1.8214694204397412
87000	-5836.1302558096695	57.2	-5834.532455370878	-1.5978004387912677
88000	-5834.455681485921	58.0	-5832.884625964931	-1.5710555209899355
89000	-5833.813592927234	60.4	-5833.4312075173875	-0.38238540984672587
90000	-5837.0793785754595	62.1	-5837.757178608822	0.6778000333623475
91000	-5832.621486086116	64.0	-5832.132004946754	-0.4894811393624092
92000	-5834.338638597478	64.8	-5834.809838510371	0.4711999128935407
93000	-5832.045808598302	64.2	-5832.04006831431	-0.005740283992176298
94000	-5836.670200549301	66.8	-5836.434141521327	-0.23605902797449385
95000	-5834.276890668614	67.6	-5834.94972007529	0.6728294066758074
96000	-5831.864976218745	70.2	-5832.804086066126	0.9391098473803061
97000	-5830.165951509584	67.8	-5832.495994928731	2.3300434191470614
98000	-5832.053400161948	64.3	-5832.656183592457	0.6027834305088278
99000	-5832.244009324725	59.8	-5832.187501863341	-0.056507461383932256
100000	-5835.880521881639	62.0	-5836.187539688215	0.3070178065761069
101000	-5833.086338129918	62.5	-5833.665827460813	0.5794893308949014
102000	-5834.955897415987	63.2	-5834.320633424894	-0.6352639910931999
103000	-5834.442412020691	63.9	-5832.6964244891415	-1.7459875315495426
104000	-5836.900539156085	64.5	-5833.629536667646	-3.271002488439129
105000	-5834.569333655542	65.2	-5833.084775638207	-1.4845580173346962
106000	-5833.725290325197	66.4	-5833.478813327507	-0.24647699769006248
107000	-5832.471243722573	67.0	-5831.927396580532	-0.5438471420398043
108000	-5832.756120866592	66.8	-5831.808456848621	-0.9476640179709507
109000	-5835.057511775577	72.1	-5833.048065690962	-2.0094460846148445
110000	-5833.023017696393	72.6	-5833.156336236808	0.13331854041421565
111000	-5833.750545727452	73.2	-5833.204325945215	-0.5462197822366799
112000	-5836.145097931243	75.0	-5836.447965909808	0.3028679785651387
113000	-5832.175100886932	76.8	-5832.780707255405	0.6056063684724977
114000	-5831.977502879091	77.6	-5832.515871375629	0.5383684965382103
115000	-5832.540371140753	76.1	-5832.741886224882	0.20151508412890706
116000	-5833.1130187497	75.5	-5834.091646297086	0.9786275473866128
117000	-5835.035492017436	76.8	-5833.700429932783	-1.335062084653422
118000	-5833.913685582589	77.5	-5833.809118373302	-0.10456720928722563
119000	-5833.475318737844	77.8	-5832.8883311671925	-0.5869875706510823
120000	-5831.657004479995	78.0	-5831.698778446205	0.04177396621075369
121000	-5833.422520329457	78.0	-5833.399137173316	-0.02338315614045028
122000	-5834.336863404903	78.7	-5833.367475627165	-0.9693877777379767
123000	-5832.329565916463	79.3	-5833.035328358188	0.7057624417243482
124000	-5829.556568163335	78.9	-5831.923903702329	2.3673355389941255
125000	-5835.137293821766	81.3	-5834.7045121336805	-0.43278168808622075
126000	-5835.628553710933	83.6	-5834.677948104337	-0.9506056065962292
127000	-5834.319962942816	84.3	-5833.583436665597	-0.73652627721893
128000	-5836.338008536193	84.3	-5835.899071648499	-0.4389368876948345
129000	-5832.970877476393	86.0	-5831.724192661508	-1.2466848148849492
130000	-5836.01822787491	86.5	-5835.219545067371	-0.7986828075389377
131000	-5833.384288447423	87.4	-5832.435297823201	-0.9489906242222023
132000	-5834.800812485045	88.0	-5833.122806355619	-1.6780061294259667
133000	-5837.0339981146	89.3	-5834.5763973060675	-2.4576008085318857
134000	-5834.69955601041	89.6	-5833.72104588811	-0.9785101222993566
