"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-6243.31595486321,6.66519070467904,1.1631942203032e-12,8.26263762372109
"2","GTR","relaxed_log_normal","yule",-6291.42759446643,9.65808705906509,1.4826295120608e-33,5.58206873355558
"3","GTR","strict","birth_death",-6242.43940814055,7.28376572832274,2.79467712640139e-12,8.86924347868885
"4","GTR","strict","yule",-6226.51587860041,4.5130195680644,0.0000230055516716373,8.06437911811902
"5","HKY","relaxed_log_normal","birth_death",-6223.02361331252,4.33497082751715,0.000755969364129739,9.06805670774726
"6","HKY","relaxed_log_normal","yule",-6215.9450324807,3.93663793486604,0.896794200234669,7.89473295482817
"7","HKY","strict","birth_death",-6240.7518576933,6.13370836170753,1.51086439779017e-11,8.24650754461935
"8","HKY","strict","yule",-6233.20796948895,5.65363660594454,0.0000000285426641114358,11.0611679068006
"9","JC69","relaxed_log_normal","birth_death",-6219.91569065093,4.12286667075328,0.0169144491229196,8.88861321002567
"10","JC69","relaxed_log_normal","yule",-6218.89092436427,4.87280393476868,0.047131167898174,7.10419113947361
"11","JC69","strict","birth_death",-6219.09735412991,4.44598727047531,0.0383404224221643,4.0819185588085
"12","TN93","relaxed_log_normal","birth_death",-6244.71701752466,6.3277142806078,2.86535511118449e-13,7.27072653169235
"13","TN93","relaxed_log_normal","yule",-6233.52257522439,5.77211565420736,0.0000000208383329072195,5.56777545308459
"14","TN93","strict","birth_death",-6242.27379649762,5.98515128959316,3.29803957769941e-12,8.44813235847115
"15","TN93","strict","yule",-6225.94450187746,5.30874463461002,0.0000407360026236043,4.81658511778883
