#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:alignment_twin" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:alignment_twin" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:alignment_twin" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:alignment_twin" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.alignment_twin" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:alignment_twin" name="distribution" x="@BDBirthRate.t:alignment_twin">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="DeathRatePrior.t:alignment_twin" name="distribution" x="@BDDeathRate.t:alignment_twin">
#            <Uniform id="Uniform.101" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:alignment_twin" name="distribution">
#            <parameter id="ucldStdev.c:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.1" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment_twin" id="treeLikelihood.alignment_twin" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment_twin">
#            <siteModel id="SiteModel.s:alignment_twin" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment_twin" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment_twin" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment_twin" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:alignment_twin" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:alignment_twin" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:alignment_twin">
#                <LogNormal S="@ucldStdev.c:alignment_twin" id="LogNormalDistributionModel.c:alignment_twin" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.2" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="10" id="rateCategories.c:alignment_twin" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:alignment_twin" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	BirthDeath	BDBirthRate	BDDeathRate
0	-8119.7950531766755	-8112.268805394643	-7.52624778203285	-8112.268805394643	3.014449149014416	0.1	1.000589076717171	0.008035235988096202	0.08765623965772344	-8.345611927153652	1.0	0.5
1000	-5834.196913637299	-5834.055447241916	-0.14146639538326133	-5834.055447241916	0.9117389151038486	0.02883582067074096	1.0083706944922382	6.687160598481166E-4	0.025244418417893124	-1.719704232398335	0.8355988455630855	0.7660926878061723
2000	-5833.855066846383	-5833.126149223088	-0.7289176232955996	-5833.126149223088	0.8862520990201495	0.06585795107273576	1.0173440110005627	0.002146678129334994	0.04621017695944732	-1.8299775402670937	1.0743656515778142	0.7465105294813841
3000	-5833.912292397592	-5834.301119738829	0.3888273412370946	-5834.301119738829	0.9460140386003356	0.005987754307022777	1.0024375917886488	2.7937099275964223E-5	0.005281369300965492	-1.972941508492133	0.9097571862513393	0.6560053486483786
4000	-5832.842134483454	-5832.323541372794	-0.5185931106601378	-5832.323541372794	0.9567525906811601	0.03441219422385647	0.982943705907786	6.581081798236414E-4	0.02593377114919912	-2.0008339769600605	1.7090699973776091	0.3576581224894779
5000	-5835.547849922647	-5834.820214341154	-0.7276355814934916	-5834.820214341154	0.9662866003507009	0.03847114032821351	0.9993197333168734	0.0011922255938489452	0.034617173708958296	-2.1479147613860183	1.0738165230616121	0.6859581540182118
6000	-5836.112591480309	-5835.11946259966	-0.9931288806483682	-5835.11946259966	0.9167236216292108	0.05951307756649439	0.9759226017718827	5.589999830475051E-4	0.023922404270931737	-2.1574431648440644	0.6500618601702555	0.8390634675350902
7000	-5836.147384782946	-5835.0232272997455	-1.1241574832001047	-5835.0232272997455	1.171452088969967	0.03673767772849314	0.9551749205447919	0.0013386881067247933	0.03746445865880654	-2.570202678581509	0.351999130666604	0.9169407793149207
8000	-5838.254992426901	-5836.620851077504	-1.6341413493966126	-5836.620851077504	1.028039238761429	0.05896603833419802	0.9646639159842242	0.0019626493698213033	0.04501550672223955	-2.8041395766639443	0.4294838268595645	0.6558668302643148
9000	-5833.838960049022	-5832.577406870916	-1.2615531781053977	-5832.577406870916	1.0324311465287985	0.06801498213547552	0.9786574366669296	0.003699071141148123	0.06111458931234526	-2.342127240648599	0.5521296332889521	0.6868133807076606
10000	-5838.123829869852	-5837.248126066137	-0.875703803714289	-5837.248126066137	0.8699115619609654	0.07515497225183007	1.0223667940168721	0.0022073492573785763	0.0472985279078916	-1.8916228036195575	0.8548238624185245	0.5074123540516069
11000	-5839.498998346135	-5835.451787481424	-4.047210864711094	-5835.451787481424	0.7299581101012627	0.19202114647393398	1.1142446904302568	0.03198087296067965	0.16422356696300083	-4.325237658371216	4.735304764609628	0.4353823706653579
12000	-5835.247156634024	-5832.560627702511	-2.686528931513055	-5832.560627702511	0.992163617888151	0.14586551518808477	0.9439336583017688	0.012287465721717033	0.11023109996158742	-3.2119869917758574	1.983361658172954	0.7028924482719348
13000	-5834.50396332937	-5833.877741481786	-0.6262218475843626	-5833.877741481786	0.9431172860241807	0.03591368002131919	0.9765314124533846	8.159061544252878E-4	0.02865360334705581	-2.084868653948569	1.6787696385278394	0.42002932712483376
14000	-5836.738751049063	-5835.352761938753	-1.3859891103096404	-5835.352761938753	1.1090640587599032	0.0794385151738572	0.99080990653274	0.005664942602390796	0.0757845526982836	-2.3651712554066506	0.8945022369070569	0.5191040885872389
