#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:alignment" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:alignment" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:alignment" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.alignment" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:alignment" name="distribution" x="@birthRate.t:alignment">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="KappaPrior.s:alignment" name="distribution">
#            <parameter id="kappa.s:alignment" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.1" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ucldStdevPrior.c:alignment" name="distribution">
#            <parameter id="ucldStdev.c:alignment" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment" id="treeLikelihood.alignment" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment">
#            <siteModel id="SiteModel.s:alignment" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:alignment" kappa="@kappa.s:alignment" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:alignment" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:alignment" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:alignment" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:alignment">
#                <LogNormal S="@ucldStdev.c:alignment" id="LogNormalDistributionModel.c:alignment" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.4" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="10" id="rateCategories.c:alignment" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:alignment" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	YuleModel	birthRate
0	-8341.245107897907	-8332.345683072528	-8.899424825377949	-8332.345683072528	3.014449149014416	2.0	0.25	0.25	0.25	0.25	0.1	1.000589076717171	0.008035235988096202	0.08765623965772344	-7.853428936524464	1.0
1000	-6233.58089501866	-6229.525940566691	-4.0549544519692455	-6229.525940566691	1.200119977631217	2.0	0.25663680784612547	0.25	0.2433631921538745	0.25	0.05226798961162351	1.0470424210487965	0.002343553741099319	0.04730635462742129	-3.4326452886461363	2.1732595546714553
2000	-6231.9820264529935	-6228.91972021281	-3.062306240183529	-6228.91972021281	1.0877819205056574	2.0	0.25663680784612547	0.25	0.2433631921538745	0.25	0.03459297124787798	0.9762388942831332	0.0013111038692555474	0.0369570786192837	-2.676301429092738	1.5397814935704472
3000	-6235.02373418162	-6232.21047805633	-2.81325612528977	-6232.21047805633	1.1830939282258395	2.0	0.25480374676520334	0.25	0.24519625323479663	0.25	0.005516096792518749	1.0019511516857897	4.157009116788476E-5	0.006440308440224583	-3.3486739148862967	1.0099097188261925
4000	-6235.096722519231	-6231.209500261992	-3.8872222572389434	-6231.209500261992	1.3376979747873794	2.0	0.25480374676520334	0.25	0.24519625323479663	0.25	0.03101088734036158	1.0197300380531216	0.0012226085390608305	0.034699469893244815	-3.5609244080590012	1.1645275114624787
5000	-6233.542588572565	-6229.233486184738	-4.309102387827643	-6229.233486184738	1.1454178251017677	2.0	0.24648873834508442	0.2583150084201189	0.24519625323479663	0.25	0.05264575211534696	0.9980587824972815	0.003186496273280516	0.05683968255364099	-3.6824885231583817	2.5661193378667733
6000	-6238.397968575859	-6234.6119029768	-3.786065599059013	-6234.6119029768	1.0634380359401574	2.0	0.24648873834508442	0.2583150084201189	0.24519625323479663	0.25	0.10937476227219486	1.0805545511975108	0.008413751588069012	0.08860131893963354	-2.6742655844413674	1.9927699146909128
7000	-6232.993223677929	-6228.776932481525	-4.216291196403409	-6228.776932481525	1.2913660479859839	1.9244831470610508	0.24648873834508442	0.2583150084201189	0.24519625323479663	0.25	0.056415643925396976	1.028884696108867	0.004856265402154502	0.07068233549369607	-3.578421060961043	1.8377530487944653
8000	-6231.997387296431	-6228.209348552719	-3.788038743712008	-6228.209348552719	1.1558318642809506	1.9244831470610508	0.24648873834508442	0.2557144509849488	0.24779681066996673	0.25	0.08140473677988781	1.0099003070466912	0.009166758677448447	0.09915640266816637	-2.915912325496299	1.4570397322691782
9000	-6206.499859787302	-6199.83619535542	-6.663664431881236	-6199.83619535542	1.1085247950440695	1.2156244330294885	0.24648873834508442	0.25052371295236314	0.2511255114044164	0.251862037298136	0.13199378067122247	0.9801169276227207	0.004637555913296381	0.07034939168079539	-5.726878208290049	3.773863016297204
10000	-6204.322642979552	-6200.983654706768	-3.3389882727838547	-6200.983654706768	0.9996693037337268	1.2156244330294885	0.24648873834508442	0.25052371295236314	0.2511255114044164	0.251862037298136	0.083956530841172	0.9653536506891495	0.0011431704030540454	0.03485898252000376	-2.736297512333274	2.416800443731647
11000	-6205.762342680383	-6201.316894641256	-4.445448039126596	-6201.316894641256	0.9352266660695855	1.2156244330294885	0.24648873834508442	0.25052371295236314	0.2511255114044164	0.251862037298136	0.06183487983858181	1.0307681747282662	0.0037407887839991574	0.060505831081933435	-4.041487378790453	3.814294581991322
12000	-6201.188136735204	-6199.2085480470305	-1.9795886881739853	-6199.2085480470305	0.882857889635487	1.0368444425259253	0.24648873834508442	0.25052371295236314	0.2511255114044164	0.251862037298136	0.04578873968645009	1.0241048363780825	0.0015444405278715837	0.038641010642183594	-1.8250109583493346	2.013716387907085
