#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:alignment" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:alignment" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:alignment" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.alignment" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:alignment" name="distribution" x="@birthRate.t:alignment">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="KappaPrior.s:alignment" name="distribution">
#            <parameter id="kappa.s:alignment" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.1" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment" id="treeLikelihood.alignment" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment">
#            <siteModel id="SiteModel.s:alignment" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:alignment" kappa="@kappa.s:alignment" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:alignment" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:alignment" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:alignment" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:alignment" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	YuleModel	birthRate
0	-8115.2856111137435	-8112.106503167881	-3.179107945862201	-8112.106503167881	0.31558507940756814	2.0	0.25	0.25	0.25	0.25	-1.3137479118879138	1.0
1000	-6159.454356283391	-6154.988297612582	-4.466058670809065	-6154.988297612582	1.0951507733405692	1.2674686935869017	0.25289708791279086	0.24710291208720916	0.2522663774071246	0.2477336225928754	-2.9006713735996112	1.6115695034409294
2000	-6155.60169020315	-6151.260500130658	-4.341190072491736	-6151.260500130658	0.9799914755233604	1.2674686935869017	0.25289708791279086	0.24710291208720916	0.2522663774071246	0.2477336225928754	-2.7758027752822834	2.073615272313836
3000	-6159.394406290251	-6152.303671338259	-7.09073495199166	-6152.303671338259	1.0641783955673643	1.2674686935869017	0.24977967242564644	0.24754781268602127	0.2549388922954569	0.2477336225928754	-5.525347654782207	3.7634161542803906
4000	-6156.812584471577	-6151.527833225237	-5.284751246339789	-6151.527833225237	0.9401396900915784	1.2674686935869017	0.24977967242564644	0.23783531404841096	0.2646513909330672	0.2477336225928754	-3.7193639491303365	3.327255635087924
5000	-6156.543104589835	-6151.895678426933	-4.647426162902208	-6151.895678426933	1.1230072778764406	1.2674686935869017	0.2547462467271878	0.23783531404841096	0.2596848166315258	0.2477336225928754	-3.0820388656927546	1.7947869575335316
6000	-6156.749118405808	-6152.057661252473	-4.691457153335422	-6152.057661252473	1.0367604023084402	1.2674686935869017	0.2547462467271878	0.23421950761282767	0.2596848166315258	0.2513494290284587	-3.1260698561259694	2.32604473386683
7000	-6154.8785635809545	-6150.750593145426	-4.12797043552812	-6150.750593145426	0.9841812534083719	1.2674686935869017	0.2547462467271878	0.23421950761282767	0.2556743240561218	0.2553599216038627	-2.5625831383186664	1.5543270763546537
8000	-6156.812663521352	-6150.7754275918	-6.037235929552386	-6150.7754275918	0.8826177987509506	1.2300923559786783	0.2547462467271878	0.23421950761282767	0.2556743240561218	0.2553599216038627	-4.486878207301361	0.5641944251413528
9000	-6162.402654687402	-6154.685454503348	-7.7172001840539455	-6154.685454503348	1.119996039989218	1.2300923559786783	0.25464732233797327	0.23421950761282767	0.2556743240561218	0.2554588459930773	-6.16684246180292	3.8518354856299597
10000	-6146.569404544354	-6141.330356635367	-5.239047908987556	-6141.330356635367	0.9929628125990028	1.0169404630256125	0.25464732233797327	0.23342356273511122	0.25647026893383823	0.2554588459930773	-3.7708280365129783	3.3013055029933396
11000	-6139.571838652873	-6135.286160470594	-4.285678182278922	-6135.286160470594	0.9582980382434083	0.714737798972958	0.24947203307978588	0.23342356273511122	0.2616455581920256	0.2554588459930773	-2.9084061060866997	1.0047845054902758
12000	-6141.677155565442	-6137.372336583397	-4.304818982045232	-6137.372336583397	0.9118968158916374	0.8680570681306495	0.24947203307978588	0.23342356273511122	0.2616455581920256	0.2554588459930773	-2.8872691900886984	1.0108449846055634
13000	-6146.41734524713	-6138.5909942037615	-7.826351043368172	-6138.5909942037615	1.0063434249298269	0.8667597788797775	0.24468510668219484	0.23940080020447294	0.2556683207226639	0.2602457723906683	-6.4092035101543114	0.3411796563874143
14000	-6144.0828941793925	-6139.659321436615	-4.4235727427773455	-6139.659321436615	1.0508634624036977	0.6114624793502351	0.2535356555714456	0.24279102082624862	0.2556683207226639	0.2480050028796419	-3.0611457391527455	2.4126580962720543
