#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:alignment_twin" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:alignment_twin" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:alignment_twin" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:alignment_twin" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.alignment_twin" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:alignment_twin" name="distribution" x="@BDBirthRate.t:alignment_twin">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="DeathRatePrior.t:alignment_twin" name="distribution" x="@BDDeathRate.t:alignment_twin">
#            <Uniform id="Uniform.101" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:alignment_twin" name="distribution">
#            <parameter id="ucldStdev.c:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.1" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment_twin" id="treeLikelihood.alignment_twin" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment_twin">
#            <siteModel id="SiteModel.s:alignment_twin" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment_twin" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment_twin" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment_twin" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:alignment_twin" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:alignment_twin" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:alignment_twin">
#                <LogNormal S="@ucldStdev.c:alignment_twin" id="LogNormalDistributionModel.c:alignment_twin" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.2" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="10" id="rateCategories.c:alignment_twin" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:alignment_twin" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	BirthDeath	BDBirthRate	BDDeathRate
0	-8016.781616078457	-8017.242100242513	0.4604841640555614	-8017.242100242513	0.4423001473067933	0.1	1.0233491326632758	0.010511888144299823	0.10203232423737496	-0.3588799810652406	1.0	0.5
1000	-5701.655235116857	-5701.151292117637	-0.5039429992192954	-5701.151292117637	0.9217012213439242	0.03148976679771993	0.9818691735298478	4.5484151305949245E-4	0.021709487078856872	-2.034695945118544	1.808373253502713	0.4684721337180981
2000	-5699.7146733223635	-5698.95559370458	-0.7590796177834502	-5698.95559370458	0.9572643895995252	0.06578309955551022	1.0524666656322408	0.0066991059601389825	0.08132944964650184	-1.8608591022885332	1.0922245814944813	0.6890387613425224
3000	-5699.5873486091705	-5698.671059087714	-0.9162895214571052	-5698.671059087714	0.9304612770924491	0.07672374372353155	1.0888848501900381	0.006976157664482615	0.08101614486909095	-1.9185893346480019	0.5782728612853284	0.6827195876014263
4000	-5699.746212124777	-5698.5875197219875	-1.1586924027898762	-5698.5875197219875	0.9424216992498757	0.06455291049791369	0.9590378393321084	0.0017865963386317213	0.04385644425139174	-2.2723844388592327	1.9557460423660002	0.5169919454422476
5000	-5700.967201684597	-5701.041669873835	0.07446818923818821	-5701.041669873835	0.9171940622687846	0.021982227488137843	0.9927968753780329	2.930844382274041E-4	0.017242092664244955	-1.6466609297360366	1.3199393694107946	0.5621895998101748
6000	-5703.549594502016	-5701.5083262969565	-2.0412682050591533	-5701.5083262969565	0.8257327088497944	0.028312935627002125	1.0053663333591158	6.895008499635013E-4	0.026342863848972515	-3.629300344464796	2.1721079164936272	0.8087101287600992
7000	-5697.381782435017	-5697.372633974379	-0.00914846063866559	-5697.372633974379	1.0135352944004985	0.0083696567900712	0.9998798180445748	7.007377598069461E-5	0.008331414203142196	-2.210494007988523	1.8325078360346205	0.4281032989789622
8000	-5701.509125444767	-5702.704060951643	1.194935506876553	-5702.704060951643	0.8699348684022492	0.0013128448987540702	0.9998185760269223	1.1950144318087605E-6	0.0010934174007955716	-1.8777407260604029	2.0051777715031696	0.6074726541084442
9000	-5700.692519709204	-5701.536818339828	0.8442986306235918	-5701.536818339828	0.9240548958935918	0.002000886397595413	0.9988072558230247	1.913274096822212E-6	0.00138512150379569	-2.0325662601032897	0.49001120386600927	0.7457968128929107
10000	-5699.930882098612	-5701.728752191756	1.7978700931440912	-5701.728752191756	1.1349103851978513	4.626971062572693E-5	1.0000109870563405	3.3724728221654333E-9	5.807299561026017E-5	-2.818374363418717	0.6128175550737284	0.9062494071062721
11000	-5695.9028043435765	-5698.024749518855	2.121945175278168	-5698.024749518855	0.9326847856391454	1.877975074949988E-4	0.9998921064902812	3.003744407169657E-8	1.7332343200905594E-4	-1.8489650389373788	0.41837115095104477	0.9083346200823819
12000	-5697.941584268495	-5698.193845203554	0.25226093505939495	-5698.193845203554	1.0420741752118872	0.008480117176577677	0.9999740236967347	2.452697451201444E-5	0.004952130475958121	-1.942758889849486	1.106577485521248	0.6175108724302677
13000	-5700.128239626622	-5699.144527699433	-0.9837119271893279	-5699.144527699433	1.040143957792813	0.07734760381686395	0.996608341438498	0.004893831948920861	0.069385931377741	-1.9806496809122571	1.0814552237608706	0.5568535392753241
14000	-5700.283058656082	-5699.648857990233	-0.6342006658488135	-5699.648857990233	0.9843694087181826	0.038808690226407476	0.9888956044222439	4.0292731832516476E-4	0.020554528481099402	-2.0495739960140305	1.5090280031418104	0.08387192982985021
