"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-6842.57066739645,4.9599740591476,0.0050236576805052,4.76581881282295
"2","GTR","relaxed_log_normal","yule",-6865.78014973651,7.54721908861048,4.18090144458062e-13,5.3424314729308
"3","GTR","strict","birth_death",-6852.76019738344,5.31357669719297,0.000000188696303139219,11.8785653378467
"4","GTR","strict","yule",-6844.95570744999,4.46228427388884,0.000462604980216749,6.4191975793345
"5","HKY","relaxed_log_normal","birth_death",-6842.47735732809,5.13294059873676,0.00551498183173074,12.684685663224
"6","HKY","relaxed_log_normal","yule",-6843.08882263842,4.9666712176041,0.00299218248142183,11.3529267096933
"7","HKY","strict","birth_death",-6854.78881535726,6.00447933499059,0.0000000248168010913657,5.84442192472976
"8","HKY","strict","yule",-6847.21755399238,4.98218035010239,0.0000481839979435007,7.50445016279767
"9","JC69","relaxed_log_normal","birth_death",-6840.46799932843,4.69994254129204,0.0411336432833972,8.11134940411314
"10","JC69","relaxed_log_normal","yule",-6841.44913062609,4.62998963066753,0.0154204578610364,5.39908713012931
"11","JC69","strict","birth_death",-6837.35614144468,4.72537070642765,0.923974285562906,4.50347762558289
"12","TN93","relaxed_log_normal","birth_death",-6842.70434804072,4.66161048793676,0.00439504445386462,8.71721351579619
"13","TN93","relaxed_log_normal","yule",-6849.1520323571,5.52170151202159,0.00000696256964679547,8.9156694225282
"14","TN93","strict","birth_death",-6844.53418469824,4.70492629764602,0.000705139931276919,9.33547140094288
"15","TN93","strict","yule",-6845.3160380731,5.01373813709315,0.000322641852531535,7.86670406649639
