Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
0	-9101.603042019358	-9108.86032544014	N	-9101.603042019358	-7.257283420782343
1	-8326.262146153795	-8347.569153723933	2.0	-8326.262146153795	-21.307007570137465
2	-8201.568052680783	-8211.937080940714	3.0	-8201.568052680783	-10.369028259930586
3	-7638.4710105213935	-7658.020128283211	4.0	-7638.4710105213935	-19.549117761817968
4	-7534.59772395109	-7563.12430869604	3.1	-7534.59772395109	-28.526584744950146
5	-7529.464219049041	-7556.013278161594	2.6	-7529.464219049041	-26.549059112553063
6	-7482.420395605769	-7499.587176762561	2.7	-7482.420395605769	-17.16678115679189
7	-7361.543651680767	-7375.807890955767	2.9	-7361.543651680767	-14.264239275000675
8	-7330.17928438863	-7352.175499574497	3.2	-7330.17928438863	-21.996215185867044
9	-7233.4280692720295	-7245.423857519825	3.4	-7233.4280692720295	-11.9957882477956
10	-6977.7640624936585	-6988.134855165777	3.5	-6977.7640624936585	-10.370792672118027
11	-6929.584149677706	-6943.335904350168	3.2	-6929.584149677706	-13.75175467246229
12	-6907.816663589783	-6913.177356000661	3.1	-6907.816663589783	-5.360692410877874
13	-6885.217841306079	-6893.922917705112	3.0	-6885.217841306079	-8.705076399033189
14	-6875.198928501966	-6883.736564824834	2.9	-6875.198928501966	-8.537636322867565
15	-6861.5971042101955	-6869.743463930981	2.9	-6861.5971042101955	-8.14635972078593
16	-6853.427607386973	-6861.327266582705	2.8	-6853.427607386973	-7.899659195732432
17	-6845.763356123516	-6853.60233638851	2.8	-6845.763356123516	-7.838980264993992
18	-6843.158864072407	-6849.022938011065	2.8	-6843.158864072407	-5.864073938658015
19	-6842.35170732466	-6849.7657372324065	2.8	-6842.35170732466	-7.414029907745988
20	-6835.354960585176	-6841.520696332651	2.8	-6835.354960585176	-6.165735747474705
21	-6833.470671806082	-6843.416716844531	2.9	-6833.470671806082	-9.946045038449833
22	-6832.874806524204	-6838.868613269852	3.0	-6832.874806524204	-5.993806745648179
23	-6828.4065289663	-6834.83820959685	3.1	-6828.4065289663	-6.431680630549358
24	-6825.848144410095	-6832.764983050666	3.2	-6825.848144410095	-6.9168386405712985
25	-6823.144141410076	-6830.6453989721695	3.3	-6823.144141410076	-7.501257562093052
26	-6822.935009231512	-6829.474948258881	3.4	-6822.935009231512	-6.539939027369377
27	-6820.421017683601	-6828.62296424104	3.5	-6820.421017683601	-8.201946557438616
28	-6818.899905070511	-6825.372769614449	3.5	-6818.899905070511	-6.472864543938191
29	-6818.800754581042	-6825.634421222665	3.5	-6818.800754581042	-6.83366664162237
30	-6817.561521586834	-6825.145817096807	3.6	-6817.561521586834	-7.584295509973646
31	-6817.454412792324	-6823.903514366956	3.7	-6817.454412792324	-6.4491015746322615
32	-6816.7189355020055	-6823.01884885749	3.8	-6816.7189355020055	-6.2999133554850335
33	-6816.709943689596	-6823.178115694542	3.9	-6816.709943689596	-6.46817200494529
34	-6816.5683683580055	-6825.5210246936285	4.0	-6816.5683683580055	-8.95265633562325
35	-6816.4716008206115	-6822.9937673574195	4.1	-6816.4716008206115	-6.5221665368079424
36	-6816.3004643774	-6825.495103839266	4.2	-6816.3004643774	-9.194639461865911
37	-6816.261778767459	-6823.341230004602	4.3	-6816.261778767459	-7.079451237142853
38	-6816.224947505457	-6823.163154443897	4.4	-6816.224947505457	-6.938206938440336
39	-6816.1546503944555	-6822.855627688185	4.9	-6816.1546503944555	-6.700977293730203
40	-6816.116192837149	-6822.469048869266	5.0	-6816.116192837149	-6.352856032116839
41	-6816.056497972525	-6823.20788956118	5.1	-6816.056497972525	-7.151391588655468
42	-6816.047503644863	-6822.4948054107335	5.2	-6816.047503644863	-6.447301765870592
43	-6816.044978688341	-6823.867498548463	5.3	-6816.044978688341	-7.822519860122257
44	-6816.039180722256	-6823.179903046837	5.4	-6816.039180722256	-7.140722324581113
45	-6816.018381243197	-6822.495935137374	5.5	-6816.018381243197	-6.477553894177073
46	-6815.964928415281	-6822.4985930632865	5.7	-6815.964928415281	-6.533664648005404
47	-6815.957868518592	-6822.465363243472	5.8	-6815.957868518592	-6.507494724880477
48	-6815.9532002222795	-6823.152435693266	5.9	-6815.9532002222795	-7.199235470986506
49	-6815.92024107702	-6822.368870273733	6.6	-6815.92024107702	-6.448629196712288
50	-6815.920177464406	-6822.750361748331	6.7	-6815.920177464406	-6.830184283924421
51	-6815.91547192592	-6825.08732607335	6.9	-6815.91547192592	-9.171854147429016
52	-6815.914913781241	-6822.628832917175	7.0	-6815.914913781241	-6.713919135933349
53	-6815.913293250885	-6822.388186988079	7.1	-6815.913293250885	-6.474893737194229
54	-6815.898772136767	-6822.311518719821	7.2	-6815.898772136767	-6.4127465830539805
